timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/27 16:14:19.889, 1, 4 %, 0 %, 35322 MiB, 37.09 W
2026/08/27 16:14:19.889, 2, 4 %, 0 %, 35328 MiB, 38.04 W
2026/08/27 16:14:24.890, 0, 4 %, 0 %, 35337 MiB, 37.50 W
2026/08/27 16:14:24.890, 1, 14 %, 0 %, 35322 MiB, 37.09 W
2026/08/27 16:14:24.890, 2, 8 %, 1 %, 35328 MiB, 37.84 W
2026/08/27 16:14:29.891, 0, 1 %, 0 %, 35337 MiB, 40.68 W
2026/08/27 16:14:29.891, 1, 4 %, 0 %, 35322 MiB, 36.97 W
2026/08/27 16:14:29.891, 2, 0 %, 0 %, 35328 MiB, 37.74 W
2026/08/27 16:14:34.891, 0, 0 %, 0 %, 35337 MiB, 37.39 W
2026/08/27 16:14:34.891, 1, 0 %, 0 %, 35322 MiB, 36.87 W
2026/08/27 16:14:34.891, 2, 5 %, 0 %, 35328 MiB, 37.83 W
2026/08/27 16:14:39.892, 0, 0 %, 0 %, 35337 MiB, 38.70 W
2026/08/27 16:14:39.892, 1, 9 %, 6 %, 35322 MiB, 37.58 W
2026/08/27 16:14:39.892, 2, 0 %, 0 %, 35328 MiB, 37.85 W
2026/08/27 16:14:44.893, 0, 25 %, 5 %, 35337 MiB, 37.50 W
2026/08/27 16:14:44.893, 1, 45 %, 6 %, 35322 MiB, 37.27 W
2026/08/27 16:14:44.893, 2, 0 %, 0 %, 35328 MiB, 37.83 W
2026/08/27 16:14:49.894, 0, 10 %, 0 %, 35337 MiB, 37.22 W
2026/08/27 16:14:49.894, 1, 13 %, 6 %, 35322 MiB, 36.70 W
2026/08/27 16:14:49.894, 2, 9 %, 0 %, 35328 MiB, 39.93 W
2026/08/27 16:14:54.894, 0, 14 %, 7 %, 35337 MiB, 45.77 W
2026/08/27 16:14:54.895, 1, 11 %, 6 %, 35322 MiB, 54.10 W
2026/08/27 16:14:54.895, 2, 0 %, 0 %, 35328 MiB, 67.36 W
2026/08/27 16:14:59.895, 0, 11 %, 7 %, 35337 MiB, 58.10 W
2026/08/27 16:14:59.895, 1, 11 %, 4 %, 35322 MiB, 37.87 W
2026/08/27 16:14:59.895, 2, 0 %, 0 %, 35328 MiB, 39.72 W
2026/08/27 16:15:04.896, 0, 18 %, 10 %, 35337 MiB, 56.92 W
2026/08/27 16:15:04.896, 1, 0 %, 0 %, 35322 MiB, 36.69 W
2026/08/27 16:15:04.896, 2, 0 %, 0 %, 35328 MiB, 37.85 W
2026/08/27 16:15:09.896, 0, 0 %, 0 %, 35337 MiB, 39.89 W
2026/08/27 16:15:09.896, 1, 0 %, 0 %, 35322 MiB, 36.99 W
2026/08/27 16:15:09.896, 2, 0 %, 0 %, 35328 MiB, 37.65 W
2026/08/27 16:15:14.897, 0, 11 %, 5 %, 35337 MiB, 37.12 W
2026/08/27 16:15:14.897, 1, 12 %, 5 %, 35322 MiB, 36.88 W
2026/08/27 16:15:14.897, 2, 0 %, 0 %, 35328 MiB, 38.15 W
2026/08/27 16:15:19.898, 0, 3 %, 3 %, 35337 MiB, 37.50 W
2026/08/27 16:15:19.898, 1, 1 %, 0 %, 35322 MiB, 40.64 W
2026/08/27 16:15:19.898, 2, 0 %, 0 %, 35328 MiB, 43.39 W
2026/08/27 16:15:24.899, 0, 15 %, 0 %, 35337 MiB, 36.91 W
2026/08/27 16:15:24.900, 1, 11 %, 5 %, 35322 MiB, 38.45 W
2026/08/27 16:15:24.900, 2, 0 %, 0 %, 35328 MiB, 42.88 W
2026/08/27 16:15:29.900, 0, 0 %, 0 %, 35337 MiB, 36.93 W
2026/08/27 16:15:29.900, 1, 0 %, 0 %, 35322 MiB, 36.59 W
2026/08/27 16:15:29.900, 2, 7 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:15:34.901, 0, 0 %, 0 %, 35337 MiB, 37.01 W
2026/08/27 16:15:34.901, 1, 11 %, 0 %, 35322 MiB, 39.72 W
2026/08/27 16:15:34.901, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:15:39.901, 0, 0 %, 0 %, 35337 MiB, 36.93 W
2026/08/27 16:15:39.902, 1, 4 %, 0 %, 35322 MiB, 36.50 W
2026/08/27 16:15:39.902, 2, 0 %, 0 %, 35328 MiB, 37.46 W
2026/08/27 16:15:44.902, 0, 0 %, 0 %, 35337 MiB, 41.75 W
2026/08/27 16:15:44.903, 1, 0 %, 0 %, 35322 MiB, 36.38 W
2026/08/27 16:15:44.903, 2, 0 %, 0 %, 35328 MiB, 37.35 W
2026/08/27 16:15:49.904, 0, 0 %, 0 %, 35337 MiB, 36.92 W
2026/08/27 16:15:49.904, 1, 7 %, 0 %, 35322 MiB, 36.70 W
2026/08/27 16:15:49.904, 2, 0 %, 0 %, 35328 MiB, 63.44 W
2026/08/27 16:15:54.905, 0, 0 %, 0 %, 35337 MiB, 36.70 W
2026/08/27 16:15:54.905, 1, 12 %, 6 %, 35322 MiB, 36.97 W
2026/08/27 16:15:54.905, 2, 0 %, 0 %, 35328 MiB, 47.43 W
2026/08/27 16:15:59.906, 0, 10 %, 7 %, 35337 MiB, 36.79 W
2026/08/27 16:15:59.906, 1, 0 %, 0 %, 35322 MiB, 37.17 W
2026/08/27 16:15:59.906, 2, 0 %, 0 %, 35328 MiB, 57.51 W
2026/08/27 16:16:04.906, 0, 23 %, 1 %, 35337 MiB, 36.71 W
2026/08/27 16:16:04.906, 1, 3 %, 0 %, 35322 MiB, 47.04 W
2026/08/27 16:16:04.906, 2, 9 %, 0 %, 35328 MiB, 37.44 W
2026/08/27 16:16:09.907, 0, 0 %, 0 %, 35337 MiB, 37.40 W
2026/08/27 16:16:09.907, 1, 9 %, 0 %, 35322 MiB, 36.98 W
2026/08/27 16:16:09.907, 2, 8 %, 0 %, 35328 MiB, 37.34 W
2026/08/27 16:16:14.908, 0, 0 %, 0 %, 35337 MiB, 36.61 W
2026/08/27 16:16:14.908, 1, 7 %, 0 %, 35322 MiB, 36.49 W
2026/08/27 16:16:14.908, 2, 7 %, 0 %, 35328 MiB, 37.46 W
2026/08/27 16:16:19.908, 0, 0 %, 0 %, 35337 MiB, 36.71 W
2026/08/27 16:16:19.908, 1, 10 %, 0 %, 35322 MiB, 41.33 W
2026/08/27 16:16:19.908, 2, 2 %, 0 %, 35328 MiB, 41.20 W
2026/08/27 16:16:24.909, 0, 16 %, 5 %, 35337 MiB, 37.50 W
2026/08/27 16:16:24.909, 1, 0 %, 0 %, 35322 MiB, 37.08 W
2026/08/27 16:16:24.909, 2, 8 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:16:29.910, 0, 0 %, 0 %, 35337 MiB, 36.62 W
2026/08/27 16:16:29.910, 1, 0 %, 0 %, 35322 MiB, 36.50 W
2026/08/27 16:16:29.910, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:16:34.910, 0, 91 %, 16 %, 35337 MiB, 177.23 W
2026/08/27 16:16:34.910, 1, 100 %, 14 %, 35322 MiB, 191.13 W
2026/08/27 16:16:34.910, 2, 3 %, 0 %, 35328 MiB, 48.82 W
2026/08/27 16:16:39.911, 0, 100 %, 20 %, 35337 MiB, 100.83 W
2026/08/27 16:16:39.911, 1, 99 %, 18 %, 35322 MiB, 137.85 W
2026/08/27 16:16:39.911, 2, 100 %, 21 %, 35328 MiB, 149.48 W
2026/08/27 16:16:44.911, 0, 100 %, 25 %, 35337 MiB, 101.94 W
2026/08/27 16:16:44.912, 1, 100 %, 29 %, 35322 MiB, 184.06 W
2026/08/27 16:16:44.912, 2, 100 %, 24 %, 35328 MiB, 99.60 W
2026/08/27 16:16:49.913, 0, 100 %, 20 %, 35337 MiB, 98.71 W
2026/08/27 16:16:49.913, 1, 100 %, 19 %, 35322 MiB, 111.06 W
2026/08/27 16:16:49.913, 2, 100 %, 17 %, 35328 MiB, 144.44 W
2026/08/27 16:16:54.913, 0, 100 %, 27 %, 35337 MiB, 100.74 W
2026/08/27 16:16:54.913, 1, 0 %, 0 %, 35322 MiB, 57.14 W
2026/08/27 16:16:54.913, 2, 0 %, 0 %, 35328 MiB, 59.78 W
2026/08/27 16:16:59.914, 0, 100 %, 4 %, 35337 MiB, 73.97 W
2026/08/27 16:16:59.914, 1, 100 %, 1 %, 35322 MiB, 70.47 W
2026/08/27 16:16:59.914, 2, 100 %, 0 %, 35328 MiB, 73.48 W
2026/08/27 16:17:04.915, 0, 99 %, 1 %, 35337 MiB, 74.38 W
2026/08/27 16:17:04.915, 1, 100 %, 1 %, 35322 MiB, 70.37 W
2026/08/27 16:17:04.915, 2, 100 %, 0 %, 35328 MiB, 73.38 W
2026/08/27 16:17:09.915, 0, 100 %, 0 %, 35337 MiB, 72.96 W
2026/08/27 16:17:09.916, 1, 0 %, 0 %, 35322 MiB, 57.15 W
2026/08/27 16:17:09.916, 2, 0 %, 0 %, 35328 MiB, 60.09 W
2026/08/27 16:17:14.916, 0, 0 %, 0 %, 35337 MiB, 38.00 W
2026/08/27 16:17:14.917, 1, 4 %, 0 %, 35322 MiB, 37.59 W
2026/08/27 16:17:14.917, 2, 0 %, 0 %, 35328 MiB, 38.74 W
2026/08/27 16:17:19.917, 0, 0 %, 0 %, 35337 MiB, 37.88 W
2026/08/27 16:17:19.918, 1, 6 %, 0 %, 35322 MiB, 37.28 W
2026/08/27 16:17:19.918, 2, 0 %, 0 %, 35328 MiB, 38.42 W
2026/08/27 16:17:24.919, 0, 4 %, 0 %, 35337 MiB, 37.71 W
2026/08/27 16:17:24.919, 1, 0 %, 0 %, 35322 MiB, 37.19 W
2026/08/27 16:17:24.920, 2, 0 %, 0 %, 35328 MiB, 38.35 W
2026/08/27 16:17:29.920, 0, 8 %, 0 %, 35337 MiB, 37.50 W
2026/08/27 16:17:29.921, 1, 7 %, 0 %, 35322 MiB, 37.18 W
2026/08/27 16:17:29.921, 2, 0 %, 0 %, 35328 MiB, 38.45 W
2026/08/27 16:17:34.921, 0, 0 %, 0 %, 35337 MiB, 37.68 W
2026/08/27 16:17:34.922, 1, 8 %, 0 %, 35322 MiB, 37.77 W
2026/08/27 16:17:34.922, 2, 25 %, 2 %, 35328 MiB, 38.02 W
2026/08/27 16:17:39.923, 0, 4 %, 0 %, 35337 MiB, 37.80 W
2026/08/27 16:17:39.923, 1, 0 %, 0 %, 35322 MiB, 45.07 W
2026/08/27 16:17:39.923, 2, 0 %, 0 %, 35328 MiB, 37.85 W
2026/08/27 16:17:44.923, 0, 0 %, 0 %, 35337 MiB, 37.51 W
2026/08/27 16:17:44.923, 1, 9 %, 5 %, 35322 MiB, 37.68 W
2026/08/27 16:17:44.923, 2, 11 %, 1 %, 35328 MiB, 37.85 W
2026/08/27 16:17:49.924, 0, 8 %, 0 %, 35337 MiB, 37.42 W
2026/08/27 16:17:49.924, 1, 13 %, 6 %, 35322 MiB, 36.98 W
2026/08/27 16:17:49.924, 2, 11 %, 8 %, 35328 MiB, 37.85 W
2026/08/27 16:17:54.924, 0, 24 %, 3 %, 35337 MiB, 50.33 W
2026/08/27 16:17:54.925, 1, 57 %, 15 %, 35322 MiB, 54.99 W
2026/08/27 16:17:54.925, 2, 0 %, 0 %, 35328 MiB, 37.74 W
2026/08/27 16:17:59.925, 0, 9 %, 0 %, 35337 MiB, 37.40 W
2026/08/27 16:17:59.925, 1, 9 %, 3 %, 35322 MiB, 36.79 W
2026/08/27 16:17:59.925, 2, 0 %, 0 %, 35328 MiB, 37.73 W
2026/08/27 16:18:04.926, 0, 19 %, 10 %, 35337 MiB, 37.31 W
2026/08/27 16:18:04.926, 1, 12 %, 5 %, 35322 MiB, 39.64 W
2026/08/27 16:18:04.926, 2, 19 %, 7 %, 35328 MiB, 37.85 W
2026/08/27 16:18:09.926, 0, 1 %, 0 %, 35337 MiB, 37.31 W
2026/08/27 16:18:09.927, 1, 15 %, 7 %, 35322 MiB, 37.28 W
2026/08/27 16:18:09.927, 2, 0 %, 0 %, 35328 MiB, 39.32 W
2026/08/27 16:18:14.927, 0, 0 %, 0 %, 35337 MiB, 37.11 W
2026/08/27 16:18:14.927, 1, 13 %, 6 %, 35322 MiB, 36.77 W
2026/08/27 16:18:14.927, 2, 10 %, 6 %, 35328 MiB, 51.48 W
2026/08/27 16:18:19.928, 0, 0 %, 0 %, 35337 MiB, 37.20 W
2026/08/27 16:18:19.928, 1, 9 %, 1 %, 35322 MiB, 36.79 W
2026/08/27 16:18:19.928, 2, 17 %, 9 %, 35328 MiB, 37.74 W
2026/08/27 16:18:24.929, 0, 12 %, 4 %, 35337 MiB, 57.32 W
2026/08/27 16:18:24.929, 1, 7 %, 1 %, 35322 MiB, 38.06 W
2026/08/27 16:18:24.929, 2, 10 %, 5 %, 35328 MiB, 39.52 W
2026/08/27 16:18:29.930, 0, 29 %, 10 %, 35337 MiB, 37.31 W
2026/08/27 16:18:29.930, 1, 9 %, 1 %, 35322 MiB, 36.59 W
2026/08/27 16:18:29.930, 2, 0 %, 0 %, 35328 MiB, 44.69 W
2026/08/27 16:18:34.931, 0, 0 %, 0 %, 35337 MiB, 107.88 W
2026/08/27 16:18:34.931, 1, 13 %, 6 %, 35322 MiB, 36.60 W
2026/08/27 16:18:34.931, 2, 0 %, 0 %, 35328 MiB, 37.72 W
2026/08/27 16:18:39.931, 0, 10 %, 0 %, 35337 MiB, 37.12 W
2026/08/27 16:18:39.931, 1, 2 %, 0 %, 35322 MiB, 36.70 W
2026/08/27 16:18:39.931, 2, 0 %, 0 %, 35328 MiB, 37.75 W
2026/08/27 16:18:44.932, 0, 0 %, 0 %, 35337 MiB, 37.21 W
2026/08/27 16:18:44.932, 1, 0 %, 0 %, 35322 MiB, 36.69 W
2026/08/27 16:18:44.932, 2, 8 %, 0 %, 35328 MiB, 38.72 W
2026/08/27 16:18:49.932, 0, 2 %, 0 %, 35337 MiB, 37.03 W
2026/08/27 16:18:49.933, 1, 0 %, 0 %, 35322 MiB, 36.59 W
2026/08/27 16:18:49.933, 2, 8 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:18:54.933, 0, 0 %, 0 %, 35337 MiB, 37.01 W
2026/08/27 16:18:54.933, 1, 0 %, 0 %, 35322 MiB, 36.48 W
2026/08/27 16:18:54.933, 2, 8 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:18:59.934, 0, 17 %, 0 %, 35337 MiB, 37.00 W
2026/08/27 16:18:59.934, 1, 8 %, 1 %, 35322 MiB, 36.69 W
2026/08/27 16:18:59.934, 2, 0 %, 0 %, 35328 MiB, 37.53 W
2026/08/27 16:19:04.934, 0, 13 %, 0 %, 35337 MiB, 98.38 W
2026/08/27 16:19:04.934, 1, 5 %, 0 %, 35322 MiB, 38.36 W
2026/08/27 16:19:04.934, 2, 0 %, 0 %, 35328 MiB, 37.42 W
2026/08/27 16:19:09.935, 0, 1 %, 0 %, 35337 MiB, 37.03 W
2026/08/27 16:19:09.936, 1, 15 %, 6 %, 35322 MiB, 36.39 W
2026/08/27 16:19:09.936, 2, 8 %, 0 %, 35328 MiB, 37.46 W
2026/08/27 16:19:14.936, 0, 0 %, 0 %, 35337 MiB, 40.17 W
2026/08/27 16:19:14.936, 1, 0 %, 0 %, 35322 MiB, 36.28 W
2026/08/27 16:19:14.936, 2, 0 %, 0 %, 35328 MiB, 39.21 W
2026/08/27 16:19:19.937, 0, 0 %, 0 %, 35337 MiB, 36.62 W
2026/08/27 16:19:19.937, 1, 17 %, 0 %, 35322 MiB, 36.99 W
2026/08/27 16:19:19.937, 2, 2 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:19:24.937, 0, 0 %, 0 %, 35337 MiB, 46.76 W
2026/08/27 16:19:24.937, 1, 0 %, 0 %, 35322 MiB, 50.47 W
2026/08/27 16:19:24.937, 2, 4 %, 0 %, 35328 MiB, 37.34 W
2026/08/27 16:19:29.938, 0, 4 %, 0 %, 35337 MiB, 36.81 W
2026/08/27 16:19:29.938, 1, 8 %, 0 %, 35322 MiB, 36.38 W
2026/08/27 16:19:29.938, 2, 10 %, 0 %, 35328 MiB, 37.84 W
2026/08/27 16:19:34.939, 0, 0 %, 0 %, 35337 MiB, 36.73 W
2026/08/27 16:19:34.939, 1, 16 %, 0 %, 35322 MiB, 37.28 W
2026/08/27 16:19:34.939, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:19:39.940, 0, 5 %, 0 %, 35337 MiB, 37.01 W
2026/08/27 16:19:39.940, 1, 8 %, 0 %, 35322 MiB, 36.41 W
2026/08/27 16:19:39.941, 2, 0 %, 0 %, 35328 MiB, 37.37 W
2026/08/27 16:19:44.942, 0, 0 %, 0 %, 35337 MiB, 36.72 W
2026/08/27 16:19:44.942, 1, 0 %, 0 %, 35322 MiB, 36.39 W
2026/08/27 16:19:44.942, 2, 0 %, 0 %, 35328 MiB, 38.84 W
2026/08/27 16:19:49.943, 0, 0 %, 0 %, 35337 MiB, 36.72 W
2026/08/27 16:19:49.943, 1, 0 %, 0 %, 35322 MiB, 36.40 W
2026/08/27 16:19:49.943, 2, 0 %, 0 %, 35328 MiB, 37.47 W
2026/08/27 16:19:54.943, 0, 100 %, 23 %, 35337 MiB, 84.16 W
2026/08/27 16:19:54.944, 1, 100 %, 18 %, 35322 MiB, 96.76 W
2026/08/27 16:19:54.944, 2, 100 %, 24 %, 35328 MiB, 104.76 W
2026/08/27 16:19:59.944, 0, 99 %, 22 %, 35337 MiB, 148.76 W
2026/08/27 16:19:59.944, 1, 100 %, 23 %, 35322 MiB, 118.64 W
2026/08/27 16:19:59.944, 2, 100 %, 21 %, 35328 MiB, 148.88 W
2026/08/27 16:20:04.944, 0, 100 %, 21 %, 35337 MiB, 203.08 W
2026/08/27 16:20:04.945, 1, 100 %, 22 %, 35322 MiB, 85.82 W
2026/08/27 16:20:04.945, 2, 100 %, 21 %, 35328 MiB, 99.42 W
2026/08/27 16:20:09.945, 0, 100 %, 23 %, 35337 MiB, 210.31 W
2026/08/27 16:20:09.945, 1, 100 %, 23 %, 35322 MiB, 124.98 W
2026/08/27 16:20:09.945, 2, 100 %, 20 %, 35328 MiB, 171.06 W
2026/08/27 16:20:14.946, 0, 100 %, 0 %, 35337 MiB, 74.09 W
2026/08/27 16:20:14.946, 1, 100 %, 1 %, 35322 MiB, 71.47 W
2026/08/27 16:20:14.946, 2, 100 %, 0 %, 35328 MiB, 73.58 W
2026/08/27 16:20:19.946, 0, 100 %, 0 %, 35337 MiB, 73.30 W
2026/08/27 16:20:19.946, 1, 100 %, 1 %, 35322 MiB, 70.35 W
2026/08/27 16:20:19.946, 2, 100 %, 0 %, 35328 MiB, 73.57 W
2026/08/27 16:20:24.946, 0, 100 %, 0 %, 35337 MiB, 73.23 W
2026/08/27 16:20:24.947, 1, 100 %, 1 %, 35322 MiB, 70.39 W
2026/08/27 16:20:24.947, 2, 100 %, 2 %, 35328 MiB, 73.68 W
2026/08/27 16:20:29.947, 0, 0 %, 0 %, 35337 MiB, 58.68 W
2026/08/27 16:20:29.947, 1, 0 %, 0 %, 35322 MiB, 56.86 W
2026/08/27 16:20:29.947, 2, 0 %, 0 %, 35328 MiB, 60.34 W
2026/08/27 16:20:34.948, 0, 0 %, 0 %, 35337 MiB, 37.90 W
2026/08/27 16:20:34.948, 1, 4 %, 0 %, 35322 MiB, 38.08 W
2026/08/27 16:20:34.948, 2, 12 %, 0 %, 35328 MiB, 38.62 W
2026/08/27 16:20:39.950, 0, 0 %, 0 %, 35337 MiB, 37.80 W
2026/08/27 16:20:39.950, 1, 0 %, 0 %, 35322 MiB, 37.37 W
2026/08/27 16:20:39.950, 2, 0 %, 0 %, 35328 MiB, 42.20 W
2026/08/27 16:20:44.951, 0, 4 %, 0 %, 35337 MiB, 37.70 W
2026/08/27 16:20:44.951, 1, 5 %, 0 %, 35322 MiB, 37.27 W
2026/08/27 16:20:44.952, 2, 6 %, 0 %, 35328 MiB, 43.28 W
2026/08/27 16:20:49.952, 0, 0 %, 0 %, 35337 MiB, 37.71 W
2026/08/27 16:20:49.952, 1, 1 %, 0 %, 35322 MiB, 37.19 W
2026/08/27 16:20:49.952, 2, 4 %, 0 %, 35328 MiB, 38.45 W
2026/08/27 16:20:54.953, 0, 0 %, 0 %, 35337 MiB, 37.81 W
2026/08/27 16:20:54.953, 1, 0 %, 0 %, 35322 MiB, 37.27 W
2026/08/27 16:20:54.953, 2, 7 %, 0 %, 35328 MiB, 38.04 W
2026/08/27 16:20:59.954, 0, 10 %, 1 %, 35337 MiB, 37.50 W
2026/08/27 16:20:59.954, 1, 5 %, 0 %, 35322 MiB, 37.08 W
2026/08/27 16:20:59.954, 2, 4 %, 0 %, 35328 MiB, 37.95 W
2026/08/27 16:21:04.954, 0, 0 %, 0 %, 35337 MiB, 49.06 W
2026/08/27 16:21:04.955, 1, 9 %, 0 %, 35322 MiB, 36.97 W
2026/08/27 16:21:04.955, 2, 0 %, 0 %, 35328 MiB, 38.04 W
2026/08/27 16:21:09.955, 0, 0 %, 0 %, 35337 MiB, 37.39 W
2026/08/27 16:21:09.955, 1, 8 %, 6 %, 35322 MiB, 37.26 W
2026/08/27 16:21:09.955, 2, 0 %, 0 %, 35328 MiB, 42.00 W
2026/08/27 16:21:14.956, 0, 0 %, 0 %, 35337 MiB, 37.50 W
2026/08/27 16:21:14.956, 1, 0 %, 0 %, 35322 MiB, 36.79 W
2026/08/27 16:21:14.956, 2, 10 %, 6 %, 35328 MiB, 37.75 W
2026/08/27 16:21:19.956, 0, 0 %, 0 %, 35337 MiB, 37.29 W
2026/08/27 16:21:19.957, 1, 0 %, 0 %, 35322 MiB, 36.77 W
2026/08/27 16:21:19.957, 2, 23 %, 2 %, 35328 MiB, 55.01 W
2026/08/27 16:21:24.957, 0, 19 %, 7 %, 35337 MiB, 37.41 W
2026/08/27 16:21:24.957, 1, 10 %, 4 %, 35322 MiB, 44.96 W
2026/08/27 16:21:24.957, 2, 8 %, 5 %, 35328 MiB, 39.82 W
2026/08/27 16:21:29.958, 0, 24 %, 12 %, 35337 MiB, 38.17 W
2026/08/27 16:21:29.958, 1, 0 %, 0 %, 35322 MiB, 54.50 W
2026/08/27 16:21:29.958, 2, 11 %, 5 %, 35328 MiB, 37.73 W
2026/08/27 16:21:34.959, 0, 17 %, 8 %, 35337 MiB, 42.32 W
2026/08/27 16:21:34.959, 1, 12 %, 6 %, 35322 MiB, 50.19 W
2026/08/27 16:21:34.959, 2, 9 %, 5 %, 35328 MiB, 44.35 W
2026/08/27 16:21:39.959, 0, 15 %, 3 %, 35337 MiB, 37.50 W
2026/08/27 16:21:39.959, 1, 12 %, 6 %, 35322 MiB, 36.79 W
2026/08/27 16:21:39.959, 2, 0 %, 0 %, 35328 MiB, 37.92 W
2026/08/27 16:21:44.960, 0, 2 %, 1 %, 35337 MiB, 41.85 W
2026/08/27 16:21:44.960, 1, 13 %, 6 %, 35322 MiB, 36.60 W
2026/08/27 16:21:44.960, 2, 0 %, 0 %, 35328 MiB, 37.65 W
2026/08/27 16:21:49.961, 0, 21 %, 8 %, 35337 MiB, 37.22 W
2026/08/27 16:21:49.961, 1, 0 %, 0 %, 35322 MiB, 36.70 W
2026/08/27 16:21:49.962, 2, 0 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:21:54.962, 0, 9 %, 4 %, 35337 MiB, 36.92 W
2026/08/27 16:21:54.962, 1, 1 %, 0 %, 35322 MiB, 36.70 W
2026/08/27 16:21:54.962, 2, 9 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:21:59.963, 0, 0 %, 0 %, 35337 MiB, 36.92 W
2026/08/27 16:21:59.963, 1, 0 %, 0 %, 35322 MiB, 36.59 W
2026/08/27 16:21:59.963, 2, 0 %, 0 %, 35328 MiB, 37.65 W
2026/08/27 16:22:04.963, 0, 8 %, 0 %, 35337 MiB, 37.00 W
2026/08/27 16:22:04.963, 1, 0 %, 0 %, 35322 MiB, 36.60 W
2026/08/27 16:22:04.963, 2, 0 %, 0 %, 35328 MiB, 38.05 W
2026/08/27 16:22:09.964, 0, 10 %, 0 %, 35337 MiB, 37.11 W
2026/08/27 16:22:09.964, 1, 8 %, 0 %, 35322 MiB, 36.71 W
2026/08/27 16:22:09.964, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:22:14.964, 0, 5 %, 0 %, 35337 MiB, 45.71 W
2026/08/27 16:22:14.965, 1, 0 %, 0 %, 35322 MiB, 36.57 W
2026/08/27 16:22:14.965, 2, 0 %, 0 %, 35328 MiB, 37.56 W
2026/08/27 16:22:19.965, 0, 46 %, 5 %, 35337 MiB, 38.09 W
2026/08/27 16:22:19.966, 1, 0 %, 0 %, 35322 MiB, 36.88 W
2026/08/27 16:22:19.966, 2, 10 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:22:24.966, 0, 0 %, 0 %, 35337 MiB, 37.12 W
2026/08/27 16:22:24.966, 1, 8 %, 0 %, 35322 MiB, 36.29 W
2026/08/27 16:22:24.966, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:22:29.967, 0, 0 %, 0 %, 35337 MiB, 37.01 W
2026/08/27 16:22:29.967, 1, 15 %, 0 %, 35322 MiB, 36.29 W
2026/08/27 16:22:29.967, 2, 1 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:22:34.967, 0, 0 %, 0 %, 35337 MiB, 36.92 W
2026/08/27 16:22:34.967, 1, 0 %, 0 %, 35322 MiB, 36.28 W
2026/08/27 16:22:34.967, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:22:39.968, 0, 8 %, 2 %, 35337 MiB, 36.62 W
2026/08/27 16:22:39.968, 1, 32 %, 4 %, 35322 MiB, 36.60 W
2026/08/27 16:22:39.968, 2, 0 %, 0 %, 35328 MiB, 38.23 W
2026/08/27 16:22:44.969, 0, 0 %, 0 %, 35337 MiB, 36.92 W
2026/08/27 16:22:44.969, 1, 7 %, 2 %, 35322 MiB, 37.77 W
2026/08/27 16:22:44.969, 2, 0 %, 0 %, 35328 MiB, 37.75 W
2026/08/27 16:22:49.969, 0, 0 %, 0 %, 35337 MiB, 36.63 W
2026/08/27 16:22:49.970, 1, 15 %, 2 %, 35322 MiB, 36.41 W
2026/08/27 16:22:49.970, 2, 9 %, 0 %, 35328 MiB, 37.46 W
2026/08/27 16:22:54.970, 0, 0 %, 0 %, 35337 MiB, 59.39 W
2026/08/27 16:22:54.970, 1, 7 %, 0 %, 35322 MiB, 36.36 W
2026/08/27 16:22:54.970, 2, 0 %, 0 %, 35328 MiB, 37.46 W
2026/08/27 16:22:59.971, 0, 6 %, 0 %, 35337 MiB, 39.48 W
2026/08/27 16:22:59.971, 1, 5 %, 0 %, 35322 MiB, 36.29 W
2026/08/27 16:22:59.971, 2, 9 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:23:04.971, 0, 3 %, 0 %, 35337 MiB, 36.72 W
2026/08/27 16:23:04.971, 1, 0 %, 0 %, 35322 MiB, 36.49 W
2026/08/27 16:23:04.971, 2, 0 %, 0 %, 35328 MiB, 37.36 W
2026/08/27 16:23:09.972, 0, 0 %, 0 %, 35337 MiB, 36.64 W
2026/08/27 16:23:09.972, 1, 9 %, 0 %, 35322 MiB, 36.30 W
2026/08/27 16:23:09.972, 2, 0 %, 0 %, 35328 MiB, 37.17 W
2026/08/27 16:23:14.972, 0, 98 %, 17 %, 35337 MiB, 89.42 W
2026/08/27 16:23:14.973, 1, 96 %, 18 %, 35322 MiB, 120.82 W
2026/08/27 16:23:14.973, 2, 99 %, 16 %, 35328 MiB, 106.14 W
2026/08/27 16:23:19.973, 0, 100 %, 21 %, 35337 MiB, 159.71 W
